id,shelf,shelf_name,division,book,book_name,section,page,path,formula,tabulated,num_n,num_k,wl_n_min,wl_n_max,wl_k_min,wl_k_max,wl_min,wl_max
786,main,MAIN - simple inorganic materials,V - Vanadium and vanadates,V,V (Vanadium),Models and simulations,Werner-DFT,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/V/Werner-DFT.yml,0,nk,150,150,0.017586,2.479684,0.017586,2.479684,0.017586,2.479684
787,main,MAIN - simple inorganic materials,V - Vanadium and vanadates,YVO4,YVO<sub>4</sub> (Yttrium orthovanadate),,Birnbaum-o,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/YVO4/Birnbaum-o.yml,2,f,0,0,0.488,3.39,0.488,3.39,0.488,3.39
788,main,MAIN - simple inorganic materials,V - Vanadium and vanadates,YVO4,YVO<sub>4</sub> (Yttrium orthovanadate),,Birnbaum-e,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/YVO4/Birnbaum-e.yml,2,f,0,0,0.488,3.39,0.488,3.39,0.488,3.39
789,main,MAIN - simple inorganic materials,V - Vanadium and vanadates,YVO4,YVO<sub>4</sub> (Yttrium orthovanadate),,Shi-o-20C,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/YVO4/Shi-o-20C.yml,4,f,0,0,0.48,1.34,0.48,1.34,0.48,1.34
790,main,MAIN - simple inorganic materials,V - Vanadium and vanadates,YVO4,YVO<sub>4</sub> (Yttrium orthovanadate),,Shi-e-20C,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/YVO4/Shi-e-20C.yml,4,f,0,0,0.48,1.34,0.48,1.34,0.48,1.34
791,main,MAIN - simple inorganic materials,V - Vanadium and vanadates,YVO4,YVO<sub>4</sub> (Yttrium orthovanadate),,Shi-o-50C,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/YVO4/Shi-o-50C.yml,4,f,0,0,0.48,1.34,0.48,1.34,0.48,1.34
792,main,MAIN - simple inorganic materials,V - Vanadium and vanadates,YVO4,YVO<sub>4</sub> (Yttrium orthovanadate),,Shi-e-50C,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/YVO4/Shi-e-50C.yml,4,f,0,0,0.48,1.34,0.48,1.34,0.48,1.34
793,main,MAIN - simple inorganic materials,V - Vanadium and vanadates,YVO4,YVO<sub>4</sub> (Yttrium orthovanadate),,Shi-o-80C,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/YVO4/Shi-o-80C.yml,4,f,0,0,0.48,1.34,0.48,1.34,0.48,1.34
794,main,MAIN - simple inorganic materials,V - Vanadium and vanadates,YVO4,YVO<sub>4</sub> (Yttrium orthovanadate),,Shi-e-80C,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/YVO4/Shi-e-80C.yml,4,f,0,0,0.48,1.34,0.48,1.34,0.48,1.34
795,main,MAIN - simple inorganic materials,V - Vanadium and vanadates,YVO4,YVO<sub>4</sub> (Yttrium orthovanadate),,Shi-o-110C,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/YVO4/Shi-o-110C.yml,4,f,0,0,0.48,1.34,0.48,1.34,0.48,1.34
796,main,MAIN - simple inorganic materials,V - Vanadium and vanadates,YVO4,YVO<sub>4</sub> (Yttrium orthovanadate),,Shi-e-110C,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/YVO4/Shi-e-110C.yml,4,f,0,0,0.48,1.34,0.48,1.34,0.48,1.34
797,main,MAIN - simple inorganic materials,V - Vanadium and vanadates,YVO4,YVO<sub>4</sub> (Yttrium orthovanadate),,Shi-o-140C,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/YVO4/Shi-o-140C.yml,4,f,0,0,0.48,1.34,0.48,1.34,0.48,1.34
798,main,MAIN - simple inorganic materials,V - Vanadium and vanadates,YVO4,YVO<sub>4</sub> (Yttrium orthovanadate),,Shi-e-140C,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/YVO4/Shi-e-140C.yml,4,f,0,0,0.48,1.34,0.48,1.34,0.48,1.34
799,main,MAIN - simple inorganic materials,W - Tungsten and tungstates,W,W (Tungsten),Experimental data,Werner,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/W/Werner.yml,0,nk,150,150,0.017586,2.479684,0.017586,2.479684,0.017586,2.479684
800,main,MAIN - simple inorganic materials,W - Tungsten and tungstates,W,W (Tungsten),Experimental data,Ordal,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/W/Ordal.yml,0,nk,51,51,0.667,200.0,0.667,200.0,0.667,200.0
801,main,MAIN - simple inorganic materials,W - Tungsten and tungstates,W,W (Tungsten),Experimental data,Windt,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/W/Windt.yml,0,nk,36,36,0.00236,0.12157,0.00236,0.12157,0.00236,0.12157
802,main,MAIN - simple inorganic materials,W - Tungsten and tungstates,W,W (Tungsten),Experimental data,Weaver,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/W/Weaver.yml,0,nk,383,383,0.04429,4.11,0.04429,4.11,0.04429,4.11
803,main,MAIN - simple inorganic materials,W - Tungsten and tungstates,W,W (Tungsten),Models and simulations,Rakic-BB,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/W/Rakic-BB.yml,0,nk,200,200,0.24797,12.398,0.24797,12.398,0.24797,12.398
804,main,MAIN - simple inorganic materials,W - Tungsten and tungstates,W,W (Tungsten),Models and simulations,Rakic-LD,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/W/Rakic-LD.yml,0,nk,1000,1000,0.24797,12.398,0.24797,12.398,0.24797,12.398
805,main,MAIN - simple inorganic materials,W - Tungsten and tungstates,W,W (Tungsten),Models and simulations,Werner-DFT,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/W/Werner-DFT.yml,0,nk,150,150,0.017586,2.479684,0.017586,2.479684,0.017586,2.479684
806,main,MAIN - simple inorganic materials,W - Tungsten and tungstates,CaWO4,CaWO<sub>4</sub> (Calcium tungstate),,Bond-o,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/CaWO4/Bond-o.yml,1,f,0,0,0.45,4.0,0.45,4.0,0.45,4.0
807,main,MAIN - simple inorganic materials,W - Tungsten and tungstates,CaWO4,CaWO<sub>4</sub> (Calcium tungstate),,Bond-e,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/CaWO4/Bond-e.yml,1,f,0,0,0.45,4.0,0.45,4.0,0.45,4.0
808,main,MAIN - simple inorganic materials,Xe - Xenon,Xe,Xe (Xenon),Gas,Bideau-Mehu,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/Xe/Bideau-Mehu.yml,6,f,0,0,0.1404,0.6234,0.1404,0.6234,0.1404,0.6234
809,main,MAIN - simple inorganic materials,Xe - Xenon,Xe,Xe (Xenon),Gas,Borzsonyi,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/Xe/Borzsonyi.yml,2,f,0,0,0.4,1.0,0.4,1.0,0.4,1.0
810,main,MAIN - simple inorganic materials,Xe - Xenon,Xe,Xe (Xenon),Gas,Koch,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/Xe/Koch.yml,0,n,20,0,0.230209,0.623437,0.230209,0.623437,0.230209,0.623437
811,main,MAIN - simple inorganic materials,Xe - Xenon,Xe,Xe (Xenon),Gas,Cuthbertson,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/Xe/Cuthbertson.yml,6,f,0,0,0.48,0.6708,0.48,0.6708,0.48,0.6708
812,main,MAIN - simple inorganic materials,Xe - Xenon,Xe,Xe (Xenon),Liquid,Sinnock-liquid-178K,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/Xe/Sinnock-liquid-178K.yml,0,n,10,0,0.3612,0.6439,0.3612,0.6439,0.3612,0.6439
813,main,MAIN - simple inorganic materials,Xe - Xenon,Xe,Xe (Xenon),Liquid,Sinnock-liquid-174K,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/Xe/Sinnock-liquid-174K.yml,0,n,10,0,0.3612,0.6439,0.3612,0.6439,0.3612,0.6439
814,main,MAIN - simple inorganic materials,Xe - Xenon,Xe,Xe (Xenon),Liquid,Sinnock-liquid-170K,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/Xe/Sinnock-liquid-170K.yml,0,n,10,0,0.3612,0.6439,0.3612,0.6439,0.3612,0.6439
815,main,MAIN - simple inorganic materials,Xe - Xenon,Xe,Xe (Xenon),Liquid,Sinnock-liquid-166K,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/Xe/Sinnock-liquid-166K.yml,0,n,10,0,0.3612,0.6439,0.3612,0.6439,0.3612,0.6439
816,main,MAIN - simple inorganic materials,Xe - Xenon,Xe,Xe (Xenon),Liquid,Sinnock-liquid-161.35K,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/Xe/Sinnock-liquid-161.35K.yml,0,n,10,0,0.3612,0.6439,0.3612,0.6439,0.3612,0.6439
817,main,MAIN - simple inorganic materials,Xe - Xenon,Xe,Xe (Xenon),Liquid,Grace-liquid-178K,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/Xe/Grace-liquid-178K.yml,1,f,0,0,0.157,0.66,0.157,0.66,0.157,0.66
818,main,MAIN - simple inorganic materials,Xe - Xenon,Xe,Xe (Xenon),Liquid,Grace-liquid-161.35K,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/Xe/Grace-liquid-161.35K.yml,1,f,0,0,0.157,0.66,0.157,0.66,0.157,0.66
819,main,MAIN - simple inorganic materials,Xe - Xenon,Xe,Xe (Xenon),Solid,Sinnock-solid-161.35K,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/Xe/Sinnock-solid-161.35K.yml,0,n,10,0,0.3612,0.6439,0.3612,0.6439,0.3612,0.6439
820,main,MAIN - simple inorganic materials,Xe - Xenon,Xe,Xe (Xenon),Solid,Sinnock-solid-150K,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/Xe/Sinnock-solid-150K.yml,0,n,10,0,0.3612,0.6439,0.3612,0.6439,0.3612,0.6439
821,main,MAIN - simple inorganic materials,Xe - Xenon,Xe,Xe (Xenon),Solid,Sinnock-solid-140K,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/Xe/Sinnock-solid-140K.yml,0,n,10,0,0.3612,0.6439,0.3612,0.6439,0.3612,0.6439
822,main,MAIN - simple inorganic materials,Xe - Xenon,Xe,Xe (Xenon),Solid,Sinnock-solid-130K,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/Xe/Sinnock-solid-130K.yml,0,n,10,0,0.3612,0.6439,0.3612,0.6439,0.3612,0.6439
823,main,MAIN - simple inorganic materials,Xe - Xenon,Xe,Xe (Xenon),Solid,Sinnock-solid-120K,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/Xe/Sinnock-solid-120K.yml,0,n,10,0,0.3612,0.6439,0.3612,0.6439,0.3612,0.6439
824,main,MAIN - simple inorganic materials,Xe - Xenon,Xe,Xe (Xenon),Solid,Sinnock-solid-110K,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/Xe/Sinnock-solid-110K.yml,0,n,10,0,0.3612,0.6439,0.3612,0.6439,0.3612,0.6439
825,main,MAIN - simple inorganic materials,Xe - Xenon,Xe,Xe (Xenon),Solid,Sinnock-solid-100K,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/Xe/Sinnock-solid-100K.yml,0,n,10,0,0.3612,0.6439,0.3612,0.6439,0.3612,0.6439
826,main,MAIN - simple inorganic materials,Xe - Xenon,Xe,Xe (Xenon),Solid,Sinnock-solid-90K,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/Xe/Sinnock-solid-90K.yml,0,n,10,0,0.3612,0.6439,0.3612,0.6439,0.3612,0.6439
827,main,MAIN - simple inorganic materials,Xe - Xenon,Xe,Xe (Xenon),Solid,Sinnock-solid-80K,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/Xe/Sinnock-solid-80K.yml,0,n,10,0,0.3612,0.6439,0.3612,0.6439,0.3612,0.6439
828,main,MAIN - simple inorganic materials,Xe - Xenon,Xe,Xe (Xenon),Solid,Grace-solid-161.35K,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/Xe/Grace-solid-161.35K.yml,1,f,0,0,0.157,0.66,0.157,0.66,0.157,0.66
829,main,MAIN - simple inorganic materials,Xe - Xenon,Xe,Xe (Xenon),Solid,Grace-solid-80K,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/Xe/Grace-solid-80K.yml,1,f,0,0,0.157,0.66,0.157,0.66,0.157,0.66
830,main,MAIN - simple inorganic materials,Yb - Ytterbium,Yb,Yb (Ytterbium),,Larruquert,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/Yb/Larruquert.yml,0,nk,477,477,0.000730178,0.206606976,0.000730178,0.206606976,0.000730178,0.206606976
831,main,MAIN - simple inorganic materials,Zn - Zinc,Zn,Zn (Zinc),Experimental data,Werner,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/Zn/Werner.yml,0,nk,150,150,0.017586,2.479684,0.017586,2.479684,0.017586,2.479684
832,main,MAIN - simple inorganic materials,Zn - Zinc,Zn,Zn (Zinc),Experimental data,Querry,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/Zn/Querry.yml,0,nk,150,150,0.36,55.5556,0.36,55.5556,0.36,55.5556
833,main,MAIN - simple inorganic materials,Zn - Zinc,Zn,Zn (Zinc),Experimental data,Motulevich,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/Zn/Motulevich.yml,0,nk,11,11,1.23,10.0,1.23,10.0,1.23,10.0
834,main,MAIN - simple inorganic materials,Zn - Zinc,Zn,Zn (Zinc),Models and simulations,Werner-DFT,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/Zn/Werner-DFT.yml,0,nk,150,150,0.017586,2.479684,0.017586,2.479684,0.017586,2.479684
835,main,MAIN - simple inorganic materials,Zr - Zirconium,Zr,Zr (Zirconium),,Windt,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/Zr/Windt.yml,0,nk,36,36,0.00236,0.12157,0.00236,0.12157,0.00236,0.12157
836,main,MAIN - simple inorganic materials,Zr - Zirconium,Zr,Zr (Zirconium),,Palm,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/Zr/Palm.yml,0,nk,685,685,0.226076263,1.684528687,0.226076263,1.684528687,0.226076263,1.684528687
837,main,MAIN - simple inorganic materials,Zr - Zirconium,Zr,Zr (Zirconium),,Querry,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/Zr/Querry.yml,0,nk,306,306,0.22,55.5556,0.22,55.5556,0.22,55.5556
838,organic,ORGANIC - organic materials,Alkanes,methane,CH<sub>4</sub> (Methane),Gas,Rollefson,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/organic/CH4 - methane/Rollefson.yml,0,n,49,0,1.68,14.8,1.68,14.8,1.68,14.8
839,organic,ORGANIC - organic materials,Alkanes,methane,CH<sub>4</sub> (Methane),Gas,Loria,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/organic/CH4 - methane/Loria.yml,5,f,0,0,0.529,0.6585,0.529,0.6585,0.529,0.6585
840,organic,ORGANIC - organic materials,Alkanes,methane,CH<sub>4</sub> (Methane),Liquid,Martonchik-liquid-111K,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/organic/CH4 - methane/Martonchik-liquid-111K.yml,0,nk,43,43,0.002,71.43,0.002,71.43,0.002,71.43
841,organic,ORGANIC - organic materials,Alkanes,methane,CH<sub>4</sub> (Methane),Liquid,Martonchik-liquid-90K,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/organic/CH4 - methane/Martonchik-liquid-90K.yml,0,nk,43,43,0.002,71.43,0.002,71.43,0.002,71.43
842,organic,ORGANIC - organic materials,Alkanes,methane,CH<sub>4</sub> (Methane),Solid,Martonchik-solid-90K,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/organic/CH4 - methane/Martonchik-solid-90K.yml,0,nk,41,41,0.002,100.0,0.002,100.0,0.002,100.0
843,organic,ORGANIC - organic materials,Alkanes,methane,CH<sub>4</sub> (Methane),Solid,Martonchik-solid-30K,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/organic/CH4 - methane/Martonchik-solid-30K.yml,0,nk,41,41,0.002,100.0,0.002,100.0,0.002,100.0
844,organic,ORGANIC - organic materials,Alkanes,ethane,C<sub>2</sub>H<sub>6</sub> (Ethane),,Loria,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/organic/C2H6 - ethane/Loria.yml,5,f,0,0,0.523,0.6677,0.523,0.6677,0.523,0.6677
845,organic,ORGANIC - organic materials,Alkanes,pentane,C<sub>5</sub>H<sub>12</sub> (Pentane),,Kerl-293K,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/organic/C5H12 - pentane/Kerl-293K.yml,5,f,0,0,0.326,0.644,0.326,0.644,0.326,0.644
846,organic,ORGANIC - organic materials,Alkanes,pentane,C<sub>5</sub>H<sub>12</sub> (Pentane),,Kerl-313K,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/organic/C5H12 - pentane/Kerl-313K.yml,5,f,0,0,0.326,0.644,0.326,0.644,0.326,0.644
847,organic,ORGANIC - organic materials,Alkanes,pentane,C<sub>5</sub>H<sub>12</sub> (Pentane),,Kerl-333K,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/organic/C5H12 - pentane/Kerl-333K.yml,5,f,0,0,0.326,0.644,0.326,0.644,0.326,0.644
848,organic,ORGANIC - organic materials,Alkanes,pentane,C<sub>5</sub>H<sub>12</sub> (Pentane),,Anderson,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/organic/C5H12 - pentane/Anderson.yml,0,nk,830,830,2.0,14.925,2.0,14.925,2.0,14.925
849,organic,ORGANIC - organic materials,Alkanes,hexane,C<sub>6</sub>H<sub>14</sub> (Hexane),,Kozma,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/organic/C6H14 - hexane/Kozma.yml,5,f,0,0,0.23,0.6407,0.23,0.6407,0.23,0.6407
850,organic,ORGANIC - organic materials,Alkanes,hexane,C<sub>6</sub>H<sub>14</sub> (Hexane),,Kerl-293K,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/organic/C6H14 - hexane/Kerl-293K.yml,5,f,0,0,0.326,0.644,0.326,0.644,0.326,0.644
851,organic,ORGANIC - organic materials,Alkanes,hexane,C<sub>6</sub>H<sub>14</sub> (Hexane),,Kerl-313K,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/organic/C6H14 - hexane/Kerl-313K.yml,5,f,0,0,0.326,0.644,0.326,0.644,0.326,0.644
852,organic,ORGANIC - organic materials,Alkanes,hexane,C<sub>6</sub>H<sub>14</sub> (Hexane),,Kerl-333K,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/organic/C6H14 - hexane/Kerl-333K.yml,5,f,0,0,0.326,0.644,0.326,0.644,0.326,0.644
853,organic,ORGANIC - organic materials,Alkanes,heptane,C<sub>7</sub>H<sub>16</sub> (Heptane),,Kerl-293K,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/organic/C7H16 - heptane/Kerl-293K.yml,5,f,0,0,0.326,0.644,0.326,0.644,0.326,0.644
854,organic,ORGANIC - organic materials,Alkanes,heptane,C<sub>7</sub>H<sub>16</sub> (Heptane),,Kerl-313K,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/organic/C7H16 - heptane/Kerl-313K.yml,5,f,0,0,0.326,0.644,0.326,0.644,0.326,0.644
855,organic,ORGANIC - organic materials,Alkanes,heptane,C<sub>7</sub>H<sub>16</sub> (Heptane),,Kerl-333K,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/organic/C7H16 - heptane/Kerl-333K.yml,5,f,0,0,0.326,0.644,0.326,0.644,0.326,0.644
856,organic,ORGANIC - organic materials,Alkanes,octane,C<sub>8</sub>H<sub>18</sub> (Octane),,Kerl-293K,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/organic/C8H18 - octane/Kerl-293K.yml,5,f,0,0,0.326,0.644,0.326,0.644,0.326,0.644
857,organic,ORGANIC - organic materials,Alkanes,octane,C<sub>8</sub>H<sub>18</sub> (Octane),,Kerl-313K,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/organic/C8H18 - octane/Kerl-313K.yml,5,f,0,0,0.326,0.644,0.326,0.644,0.326,0.644
858,organic,ORGANIC - organic materials,Alkanes,octane,C<sub>8</sub>H<sub>18</sub> (Octane),,Kerl-333K,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/organic/C8H18 - octane/Kerl-333K.yml,5,f,0,0,0.326,0.644,0.326,0.644,0.326,0.644
859,organic,ORGANIC - organic materials,Alkanes,octane,C<sub>8</sub>H<sub>18</sub> (Octane),,Myers,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/organic/C8H18 - octane/Myers.yml,0,nk,15345,15345,1.28246,25.0194,1.28246,25.0194,1.28246,25.0194
860,organic,ORGANIC - organic materials,Alkanes,octane,C<sub>8</sub>H<sub>18</sub> (Octane),,Anderson,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/organic/C8H18 - octane/Anderson.yml,0,nk,962,962,2.006,23.0,2.006,23.0,2.006,23.0
861,organic,ORGANIC - organic materials,Alkynes,acetylene,C<sub>2</sub>H<sub>2</sub> (Acetylene),,Loria,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/organic/C2H2 - acetylene/Loria.yml,5,f,0,0,0.5461,0.6708,0.5461,0.6708,0.5461,0.6708
862,organic,ORGANIC - organic materials,Alkenes,ethylene,C<sub>2</sub>H<sub>4</sub> (Ethylene),,Loria,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/organic/C2H4 - ethylene/Loria.yml,5,f,0,0,0.523,0.6677,0.523,0.6677,0.523,0.6677
863,organic,ORGANIC - organic materials,Alcohols,methanol,CH<sub>3</sub>OH (Methanol),,El-Kashef,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/organic/CH4O - methanol/El-Kashef.yml,5,f,0,0,0.4,0.8,0.4,0.8,0.4,0.8
864,organic,ORGANIC - organic materials,Alcohols,methanol,CH<sub>3</sub>OH (Methanol),,Myers,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/organic/CH4O - methanol/Myers.yml,0,nk,15345,15345,1.28244,25.0203,1.28244,25.0203,1.28244,25.0203
865,organic,ORGANIC - organic materials,Alcohols,methanol,CH<sub>3</sub>OH (Methanol),,Moutzouris,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/organic/CH4O - methanol/Moutzouris.yml,3,f,0,0,0.45,1.551,0.45,1.551,0.45,1.551
866,organic,ORGANIC - organic materials,Alcohols,methanol,CH<sub>3</sub>OH (Methanol),,Kozma,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/organic/CH4O - methanol/Kozma.yml,5,f,0,0,0.23,0.6407,0.23,0.6407,0.23,0.6407
867,organic,ORGANIC - organic materials,Alcohols,ethanol,C<sub>2</sub>H<sub>5</sub>OH (Ethanol),,Rheims,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/organic/C2H6O - ethanol/Rheims.yml,5,f,0,0,0.4765,0.83,0.4765,0.83,0.4765,0.83
868,organic,ORGANIC - organic materials,Alcohols,ethanol,C<sub>2</sub>H<sub>5</sub>OH (Ethanol),,Myers,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/organic/C2H6O - ethanol/Myers.yml,0,nk,15347,15347,1.28221,25.0224,1.28221,25.0224,1.28221,25.0224
869,organic,ORGANIC - organic materials,Alcohols,ethanol,C<sub>2</sub>H<sub>5</sub>OH (Ethanol),,Sani,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/organic/C2H6O - ethanol/Sani.yml,0,nk,1241,1241,0.185185,60.9359,0.185185,60.9359,0.185185,60.9359
870,organic,ORGANIC - organic materials,Alcohols,ethanol,C<sub>2</sub>H<sub>5</sub>OH (Ethanol),,Sani-formula,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/organic/C2H6O - ethanol/Sani-formula.yml,2,k,0,617,0.185,2.8,0.185,2.8,0.185,2.8
871,organic,ORGANIC - organic materials,Alcohols,ethanol,C<sub>2</sub>H<sub>5</sub>OH (Ethanol),,Kedenburg,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/organic/C2H6O - ethanol/Kedenburg.yml,2,k,0,1172,0.5,1.6,0.5,1.6,0.5,1.6
872,organic,ORGANIC - organic materials,Alcohols,ethanol,C<sub>2</sub>H<sub>5</sub>OH (Ethanol),,Kozma,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/organic/C2H6O - ethanol/Kozma.yml,5,f,0,0,0.23,0.6407,0.23,0.6407,0.23,0.6407
873,organic,ORGANIC - organic materials,Alcohols,propanol,C<sub>3</sub>H<sub>7</sub>OH (Propanol),,Kozma,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/organic/C3H8O - propanol/Kozma.yml,5,f,0,0,0.23,0.6407,0.23,0.6407,0.23,0.6407
874,organic,ORGANIC - organic materials,Alcohols,propanol,C<sub>3</sub>H<sub>7</sub>OH (Propanol),,Wang-20C,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/organic/C3H8O - propanol/Wang-20C.yml,0,nk,488,488,1.66,19.06,1.66,19.06,1.66,19.06
875,organic,ORGANIC - organic materials,Alcohols,propanol,C<sub>3</sub>H<sub>7</sub>OH (Propanol),,Wang-50C,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/organic/C3H8O - propanol/Wang-50C.yml,0,nk,488,488,1.66,19.06,1.66,19.06,1.66,19.06
876,organic,ORGANIC - organic materials,Alcohols,propanol,C<sub>3</sub>H<sub>7</sub>OH (Propanol),,Wang-70C,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/organic/C3H8O - propanol/Wang-70C.yml,0,nk,488,488,1.66,19.06,1.66,19.06,1.66,19.06
877,organic,ORGANIC - organic materials,Alcohols,propanol,C<sub>3</sub>H<sub>7</sub>OH (Propanol),,Myers,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/organic/C3H8O - propanol/Myers.yml,0,nk,15345,15345,1.28246,25.0194,1.28246,25.0194,1.28246,25.0194
878,organic,ORGANIC - organic materials,Alcohols,propanol,C<sub>3</sub>H<sub>7</sub>OH (Propanol),,Sani,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/organic/C3H8O - propanol/Sani.yml,0,nk,1241,1241,0.185185,60.9359,0.185185,60.9359,0.185185,60.9359
879,organic,ORGANIC - organic materials,Alcohols,propanol,C<sub>3</sub>H<sub>7</sub>OH (Propanol),,Sani-formula,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/organic/C3H8O - propanol/Sani-formula.yml,2,k,0,617,0.185,2.8,0.185,2.8,0.185,2.8
